Country,Job Title,Rural,Quantity,Percentage
France,database designer,Rural,4,0.16611296
France,database developer,City,1,0.04152824
France,database development and administration project manager,City,6,0.24916944
France,database development and administration project manager,Rural,4,0.16611296
France,database development project manager,City,1,0.04152824
France,database engineer,City,7,0.29069767
France,database engineer,Rural,2,0.08305648
France,database management system specialist dbms specialist,City,2,0.08305648
France,database management system specialist dbms specialist,Rural,2,0.08305648
France,database manager,City,8,0.33222591
France,database manager,Rural,2,0.08305648
France,database marketing analyst,City,8,0.33222591
France,database marketing analyst,Rural,4,0.16611296
France,database modeler,City,8,0.33222591
France,database modeler,Rural,5,0.2076412
France,database programmer,City,2,0.08305648
France,database programmer,Rural,1,0.04152824
France,database security administrator,City,2,0.08305648
France,database security administrator,Rural,6,0.24916944
France,database security expert,City,4,0.16611296
France,database security expert,Rural,3,0.12458472
France,database software technician,City,8,0.33222591
France,database software technician,Rural,5,0.2076412
France,database specialist,City,5,0.2076412
France,database specialist,Rural,3,0.12458472
France,database tester,City,7,0.29069767
France,database tester,Rural,4,0.16611296
France,databases computer consultant,City,5,0.2076412
France,databases computer consultant,Rural,2,0.08305648
France,databases software consultant,City,4,0.16611296
France,databases software consultant,Rural,2,0.08305648
France,datastage developer,City,1,0.04152824
France,director of data operations,City,11,0.45681063
France,director of data operations,Rural,5,0.2076412
France,electronic data interchange system developer edi system developer,City,4,0.16611296
France,electronic data interchange system developer edi system developer,Rural,5,0.2076412
France,electronic data processing auditor edp auditor,City,6,0.24916944
France,electronic data processing auditor edp auditor,Rural,1,0.04152824
France,engineer system electronic data processing engineer system edp,City,4,0.16611296
France,engineer system electronic data processing engineer system edp,Rural,2,0.08305648
France,field traffic data technician,City,1,0.04152824
France,field traffic data technician,Rural,1,0.04152824
France,flight test data acquisition technician,Rural,1,0.04152824
France,geographic information systems data administrator gis data administrator,City,8,0.33222591
France,geographic information systems data administrator gis data administrator,Rural,4,0.16611296
France,geographic information systems data manager gis data manager,City,4,0.16611296
France,geographic information systems data manager gis data manager,Rural,2,0.08305648
France,geographic information systems data specialist gis data specialist,City,6,0.24916944
France,geographic information systems data specialist gis data specialist,Rural,3,0.12458472
France,geographic information systems database administrator gis database administrator,City,4,0.16611296
France,gps field data collector global positioning system field data collector,City,1,0.04152824
France,head of information systems and data processing,City,11,0.45681063
France,head of information systems and data processing,Rural,1,0.04152824
France,internet database specialist,City,7,0.29069767
France,internet database specialist,Rural,3,0.12458472
France,log data technician,City,1,0.04152824
France,log data technician,Rural,3,0.12458472
France,maintenance data analyst,City,1,0.04152824
France,maintenance data analyst,Rural,1,0.04152824
France,marketing database analyst,Rural,1,0.04152824
France,medical data analyst,Rural,2,0.08305648
France,micro computer data processor,Rural,1,0.04152824
France,naval tactical data systemcombat information center officer,City,1,0.04152824
France,naval tactical data systemcombat information center officer,Rural,1,0.04152824
France,operations officer afloat naval tactical data systems,City,1,0.04152824
France,oracle database administrator oracle dba,City,9,0.37375415
France,oracle database administrator oracle dba,Rural,3,0.12458472
France,reference data expert,Rural,1,0.04152824
France,scada operator supervisory control and data acquisition operator,City,2,0.08305648
France,scada operator supervisory control and data acquisition operator,Rural,1,0.04152824
France,scada technician supervisory control and data acquisition technician,City,1,0.04152824
France,scada technician supervisory control and data acquisition technician,Rural,1,0.04152824
France,scientific database curator,City,2,0.08305648
France,sql database administrator,City,1,0.04152824
France,sql database administrator,Rural,2,0.08305648
France,survey data technician,Rural,1,0.04152824
France,voice and data technician,City,1,0.04152824
Germany,automatic data processing customer liaison adp customer liaison,City,6,0.24916944
Germany,automatic data processing customer liaison adp customer liaison,Rural,1,0.04152824
Germany,automatic data processing planner,City,5,0.2076412
Germany,automatic data processing planner,Rural,4,0.16611296
Germany,automatic data processing planner adp planner,City,7,0.29069767
Germany,automatic data processing planner adp planner,Rural,6,0.24916944
Germany,automatic data processing systems security specialist adp systems security,City,3,0.12458472
Germany,automatic data processing systems security specialist adp systems security,Rural,6,0.24916944
Germany,business database analyst,City,1,0.04152824
Germany,clinical data abstractor,City,3,0.12458472
Germany,clinical data abstractor,Rural,1,0.04152824
Germany,clinical data analyst,City,1,0.04152824
Germany,clinical data analyst,Rural,1,0.04152824
Germany,clinical data associate,City,1,0.04152824
Germany,clinical data coordinator,City,1,0.04152824
Germany,clinical data coordinator,Rural,2,0.08305648
Germany,clinical data management associate director,City,2,0.08305648
Germany,clinical data management associate director,Rural,1,0.04152824
Germany,clinical data management manager cdm manager,City,1,0.04152824
Germany,clinical data manager,Rural,1,0.04152824
Germany,clinical trials data coordinator,City,1,0.04152824
Germany,computer or data processing systems consultant,City,7,0.29069767
Germany,computer or data processing systems consultant,Rural,5,0.2076412
Germany,crime data specialist,Rural,1,0.04152824
Germany,customer data technician,City,1,0.04152824
Germany,customer data technician,Rural,1,0.04152824
Germany,data abstractor,City,1,0.04152824
Germany,data abstractor,Rural,1,0.04152824
Germany,data administrator,City,7,0.29069767
Germany,data administrator,Rural,6,0.24916944
Germany,data architect,City,8,0.33222591
Germany,data architect,Rural,5,0.2076412
Germany,data base design analyst,City,6,0.24916944
Germany,data base design analyst,Rural,4,0.16611296
Germany,data center manager,City,1,0.04152824
Germany,data center manager,Rural,1,0.04152824
Germany,data center operator,City,4,0.16611296
Germany,data center operator,Rural,1,0.04152824
Germany,data coder operator,Rural,1,0.04152824
Germany,data collection technician,City,3,0.12458472
Germany,data communications analyst,City,5,0.2076412
Germany,data communications analyst,Rural,8,0.33222591
Germany,data communications software consultant,City,6,0.24916944
Germany,data communications software consultant,Rural,4,0.16611296
Germany,data compiler,Rural,2,0.08305648
Germany,data control clerk supervisor,Rural,1,0.04152824
Germany,data conversion operator,City,1,0.04152824
Germany,data conversion operator,Rural,2,0.08305648
Germany,data coordinator,City,7,0.29069767
Germany,data coordinator,Rural,4,0.16611296
Germany,data entry machine operator,City,1,0.04152824
Germany,data entry representative,City,2,0.08305648
Germany,data entry supervisor,City,2,0.08305648
Germany,data entry technician,City,2,0.08305648
Germany,data entry technician,Rural,1,0.04152824
Germany,data input clerk,City,1,0.04152824
Germany,data input clerk,Rural,1,0.04152824
Germany,data keyer,City,2,0.08305648
Germany,data management associate,City,3,0.12458472
Germany,data management associate,Rural,2,0.08305648
Germany,data management information technology specialist,City,8,0.33222591
Germany,data management information technology specialist,Rural,3,0.12458472
Germany,data management manager,Rural,1,0.04152824
Germany,data manager,Rural,1,0.04152824
Germany,data miner,City,1,0.04152824
Germany,data miner,Rural,7,0.29069767
Germany,data modeler,Rural,1,0.04152824
Germany,data modeling specialist,City,7,0.29069767
Germany,data modeling specialist,Rural,5,0.2076412
Germany,data officer,City,13,0.53986711
Germany,data officer,Rural,5,0.2076412
Germany,data operations director,Rural,3,0.12458472
Germany,data processing auditor,City,2,0.08305648
Germany,data processing auditor,Rural,3,0.12458472
Germany,data processing auxiliary equipment operator,City,2,0.08305648
Germany,data processing clerk,Rural,1,0.04152824
Germany,data processing consultant,City,8,0.33222591
Germany,data processing consultant,Rural,2,0.08305648
Germany,data processing control clerk,City,1,0.04152824
Germany,data processing equipment repairer,City,1,0.04152824
Germany,data processing manager,City,5,0.2076412
Germany,data processing manager,Rural,6,0.24916944
Germany,data processing services sales representative,City,3,0.12458472
Germany,data processing services sales representative,Rural,1,0.04152824
Germany,data processing supervisor,Rural,1,0.04152824
Germany,data processing systems analyst,City,4,0.16611296
Germany,data processing systems analyst,Rural,4,0.16611296
Germany,data processing systems project planner,City,4,0.16611296
Germany,data processing systems project planner,Rural,6,0.24916944
Germany,data processor,City,1,0.04152824
Germany,data processor,Rural,2,0.08305648
Germany,data recovery planner,City,1,0.04152824
Germany,data reduction technician,City,1,0.04152824
Germany,data reduction technician,Rural,1,0.04152824
Germany,data sciences director,City,1,0.04152824
Germany,data sciences director,Rural,1,0.04152824
Germany,data scientist,City,2,0.08305648
Germany,data scientist,Rural,6,0.24916944
Germany,data security administrator,City,7,0.29069767
Germany,data security administrator,Rural,5,0.2076412
Germany,data security analyst,City,7,0.29069767
Germany,data security analyst,Rural,2,0.08305648
Germany,data specialist,City,1,0.04152824
Germany,data specialist,Rural,1,0.04152824
Germany,data storage specialist,City,9,0.37375415
Germany,data storage specialist,Rural,7,0.29069767
Germany,data systems manager,City,5,0.2076412
Germany,data systems manager,Rural,5,0.2076412
Germany,data technician,City,1,0.04152824
Germany,data transcriber,Rural,3,0.12458472
Germany,data typist,City,2,0.08305648
Germany,data warehouse analyst,City,7,0.29069767
Germany,data warehouse analyst,Rural,2,0.08305648
Germany,data warehouse architect,City,8,0.33222591
Germany,data warehouse architect,Rural,4,0.16611296
Germany,data warehouse developer,City,8,0.33222591
Germany,data warehouse developer,Rural,7,0.29069767
Germany,data warehouse specialist,City,10,0.41528239
Germany,data warehouse specialist,Rural,2,0.08305648
Germany,data warehousing engineer,City,3,0.12458472
Germany,data warehousing engineer,Rural,4,0.16611296
Germany,data warehousing manager,City,5,0.2076412
Germany,data warehousing manager,Rural,3,0.12458472
Germany,data warehousing specialist,City,7,0.29069767
Germany,data warehousing specialist,Rural,4,0.16611296
Germany,database administration associate,City,6,0.24916944
Germany,database administration associate,Rural,3,0.12458472
Germany,database administration manager,City,6,0.24916944
Germany,database administration manager,Rural,8,0.33222591
Germany,database administration project manager,City,2,0.08305648
Germany,database administration project manager,Rural,1,0.04152824
Germany,database administrator dba,Rural,4,0.16611296
Germany,database analyst,City,4,0.16611296
Germany,database analyst,Rural,2,0.08305648
Germany,database architect,City,5,0.2076412
Germany,database architect,Rural,4,0.16611296
Germany,database consultant,City,12,0.49833887
Germany,database consultant,Rural,1,0.04152824
Germany,database coordinator,City,7,0.29069767
Germany,database coordinator,Rural,2,0.08305648
Germany,database design analyst,City,4,0.16611296
Germany,database designer,City,3,0.12458472
Germany,database designer,Rural,2,0.08305648
Germany,database developer,City,2,0.08305648
Germany,database development and administration project manager,City,5,0.2076412
Germany,database development and administration project manager,Rural,7,0.29069767
Germany,database development project manager,City,1,0.04152824
Germany,database engineer,City,8,0.33222591
Germany,database engineer,Rural,5,0.2076412
Germany,database management system specialist dbms specialist,City,11,0.45681063
Germany,database management system specialist dbms specialist,Rural,4,0.16611296
Germany,database manager,City,7,0.29069767
Germany,database manager,Rural,4,0.16611296
Germany,database marketing analyst,City,4,0.16611296
Germany,database marketing analyst,Rural,4,0.16611296
Germany,database modeler,City,9,0.37375415
Germany,database modeler,Rural,2,0.08305648
Germany,database programmer,City,1,0.04152824
Germany,database security administrator,City,2,0.08305648
Germany,database security administrator,Rural,3,0.12458472
Germany,database security expert,City,3,0.12458472
Germany,database security expert,Rural,4,0.16611296
Germany,database software technician,City,8,0.33222591
Germany,database software technician,Rural,3,0.12458472
Germany,database specialist,City,6,0.24916944
Germany,database specialist,Rural,5,0.2076412
Germany,database tester,City,3,0.12458472
Germany,database tester,Rural,4,0.16611296
Germany,databases computer consultant,City,5,0.2076412
Germany,databases computer consultant,Rural,3,0.12458472
Germany,databases software consultant,City,2,0.08305648
Germany,databases software consultant,Rural,4,0.16611296
Germany,datastage developer,City,2,0.08305648
Germany,datastage developer,Rural,1,0.04152824
Germany,director of data operations,City,4,0.16611296
Germany,director of data operations,Rural,3,0.12458472
Germany,electronic data interchange system developer edi system developer,City,5,0.2076412
Germany,electronic data interchange system developer edi system developer,Rural,8,0.33222591
Germany,electronic data processing auditor edp auditor,City,8,0.33222591
Germany,electronic data processing auditor edp auditor,Rural,1,0.04152824
Germany,engineer system electronic data processing engineer system edp,City,10,0.41528239
Germany,engineer system electronic data processing engineer system edp,Rural,1,0.04152824
Germany,field artillery automated tactical data system specialist,City,1,0.04152824
Germany,field traffic data technician,City,2,0.08305648
Germany,flight data technician,City,2,0.08305648
Germany,flight data technician,Rural,2,0.08305648
Germany,flight test data acquisition technician,City,1,0.04152824
Germany,flight test data acquisition technician,Rural,1,0.04152824
Germany,geographic information systems data administrator gis data administrator,City,6,0.24916944
Germany,geographic information systems data administrator gis data administrator,Rural,4,0.16611296
Germany,geographic information systems data manager gis data manager,City,8,0.33222591
Germany,geographic information systems data manager gis data manager,Rural,2,0.08305648
Germany,geographic information systems data specialist gis data specialist,City,10,0.41528239
Germany,geographic information systems data specialist gis data specialist,Rural,5,0.2076412
Germany,geographic information systems database administrator gis database administrator,City,8,0.33222591
Germany,geographic information systems database administrator gis database administrator,Rural,3,0.12458472
Germany,gps field data collector global positioning system field data collector,City,3,0.12458472
Germany,gps field data collector global positioning system field data collector,Rural,1,0.04152824
Germany,head of information systems and data processing,City,9,0.37375415
Germany,head of information systems and data processing,Rural,3,0.12458472
Germany,health data analyst,City,1,0.04152824
Germany,internet database specialist,City,9,0.37375415
Germany,internet database specialist,Rural,2,0.08305648
Germany,lidar data analyst,City,1,0.04152824
Germany,log data technician,City,3,0.12458472
Germany,maintenance data analyst,Rural,1,0.04152824
Germany,marketing database analyst,City,2,0.08305648
Germany,marketing database analyst,Rural,1,0.04152824
Germany,medical data analyst,City,1,0.04152824
Germany,medical data analyst,Rural,1,0.04152824
Germany,micro computer data processor,City,1,0.04152824
Germany,micro computer data processor,Rural,1,0.04152824
Germany,naval tactical data systemcombat information center officer,City,1,0.04152824
Germany,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,3,0.12458472
Germany,naval tactical data systemcombat information center watch officer general,City,2,0.08305648
Germany,oracle database administrator oracle dba,City,9,0.37375415
Germany,oracle database administrator oracle dba,Rural,9,0.37375415
Germany,scada operator supervisory control and data acquisition operator,City,1,0.04152824
Germany,scada operator supervisory control and data acquisition operator,Rural,2,0.08305648
Germany,scada technician supervisory control and data acquisition technician,Rural,1,0.04152824
Germany,sql database administrator,City,5,0.2076412
Germany,survey data technician,Rural,1,0.04152824
Germany,voice and data technician,City,2,0.08305648
Germany,voice and data technician,Rural,2,0.08305648
Great Britain,analytical data miner,City,2,0.08305648
Great Britain,automatic data processing customer liaison adp customer liaison,City,5,0.2076412
Great Britain,automatic data processing customer liaison adp customer liaison,Rural,5,0.2076412
Great Britain,automatic data processing planner,City,6,0.24916944
Great Britain,automatic data processing planner,Rural,3,0.12458472
Great Britain,automatic data processing planner adp planner,City,5,0.2076412
Great Britain,automatic data processing planner adp planner,Rural,1,0.04152824
Great Britain,automatic data processing systems security specialist adp systems security,City,6,0.24916944
Great Britain,automatic data processing systems security specialist adp systems security,Rural,4,0.16611296
Great Britain,business database analyst,Rural,1,0.04152824
Great Britain,clinical data associate,City,1,0.04152824
Great Britain,clinical data management associate director,City,1,0.04152824
Great Britain,clinical data manager,City,1,0.04152824
Great Britain,clinical data specialist,City,1,0.04152824
Great Britain,computer or data processing systems consultant,City,10,0.41528239
Great Britain,computer or data processing systems consultant,Rural,3,0.12458472
Great Britain,crime data specialist,City,1,0.04152824
Great Britain,customer data technician,City,3,0.12458472
Great Britain,customer data technician,Rural,2,0.08305648
Great Britain,data abstractor,City,1,0.04152824
Great Britain,data acquisition technician,City,3,0.12458472
Great Britain,data administrator,City,7,0.29069767
Great Britain,data administrator,Rural,6,0.24916944
Great Britain,data analysis assistant,City,2,0.08305648
Great Britain,data analyst,City,3,0.12458472
Great Britain,data architect,City,8,0.33222591
Great Britain,data architect,Rural,2,0.08305648
Great Britain,data base design analyst,City,4,0.16611296
Great Britain,data base design analyst,Rural,1,0.04152824
Great Britain,data center manager,City,1,0.04152824
Great Britain,data center operator,City,1,0.04152824
Great Britain,data collection technician,City,1,0.04152824
Great Britain,data collector,City,1,0.04152824
Great Britain,data communications analyst,Rural,5,0.2076412
Great Britain,data communications software consultant,City,6,0.24916944
Great Britain,data communications software consultant,Rural,4,0.16611296
Great Britain,data compiler,Rural,2,0.08305648
Great Britain,data conversion operator,City,1,0.04152824
Great Britain,data coordinator,City,3,0.12458472
Great Britain,data coordinator,Rural,6,0.24916944
Great Britain,data entry associate,City,2,0.08305648
Great Britain,data entry associate,Rural,1,0.04152824
Great Britain,data entry clerk,City,1,0.04152824
Great Britain,data entry machine operator,Rural,1,0.04152824
Great Britain,data entry operator,City,2,0.08305648
Great Britain,data entry operator,Rural,2,0.08305648
Great Britain,data entry representative,Rural,1,0.04152824
Great Britain,data entry technician,City,1,0.04152824
Great Britain,data examination clerk,Rural,2,0.08305648
Great Britain,data input clerk,City,3,0.12458472
Great Britain,data keyer,Rural,1,0.04152824
Great Britain,data management associate,City,4,0.16611296
Great Britain,data management associate,Rural,1,0.04152824
Great Britain,data management information technology specialist,City,3,0.12458472
Great Britain,data management manager,City,1,0.04152824
Great Britain,data manager,City,2,0.08305648
Great Britain,data miner,City,5,0.2076412
Great Britain,data miner,Rural,2,0.08305648
Great Britain,data modeler,City,2,0.08305648
Great Britain,data modeling specialist,City,7,0.29069767
Great Britain,data modeling specialist,Rural,3,0.12458472
Great Britain,data officer,City,6,0.24916944
Great Britain,data officer,Rural,2,0.08305648
Great Britain,data operations director,City,5,0.2076412
Great Britain,data processing auditor,City,5,0.2076412
Great Britain,data processing auditor,Rural,3,0.12458472
Great Britain,data processing auxiliary equipment operator,City,1,0.04152824
Great Britain,data processing consultant,City,4,0.16611296
Great Britain,data processing consultant,Rural,1,0.04152824
Great Britain,data processing control clerk,Rural,1,0.04152824
Great Britain,data processing manager,City,4,0.16611296
Great Britain,data processing manager,Rural,4,0.16611296
Great Britain,data processing mechanic,Rural,1,0.04152824
Great Britain,data processing services sales representative,Rural,1,0.04152824
Great Britain,data processing supervisor,Rural,1,0.04152824
Great Britain,data processing systems analyst,City,8,0.33222591
Great Britain,data processing systems analyst,Rural,4,0.16611296
Great Britain,data processing systems project planner,City,2,0.08305648
Great Britain,data processing systems project planner,Rural,3,0.12458472
Great Britain,data processor,City,4,0.16611296
Great Britain,data processor,Rural,1,0.04152824
Great Britain,data recovery planner,City,2,0.08305648
Great Britain,data reduction technician,Rural,1,0.04152824
Great Britain,data reviewer,City,1,0.04152824
Great Britain,data reviewer,Rural,1,0.04152824
Great Britain,data sciences director,City,1,0.04152824
Great Britain,data scientist,City,6,0.24916944
Great Britain,data scientist,Rural,2,0.08305648
Great Britain,data security administrator,City,3,0.12458472
Great Britain,data security administrator,Rural,1,0.04152824
Great Britain,data security analyst,City,4,0.16611296
Great Britain,data security analyst,Rural,5,0.2076412
Great Britain,data specialist,City,1,0.04152824
Great Britain,data storage specialist,City,5,0.2076412
Great Britain,data storage specialist,Rural,1,0.04152824
Great Britain,data systems manager,City,8,0.33222591
Great Britain,data systems manager,Rural,2,0.08305648
Great Britain,data technician,Rural,1,0.04152824
Great Britain,data typist,City,3,0.12458472
Great Britain,data warehouse analyst,City,7,0.29069767
Great Britain,data warehouse analyst,Rural,1,0.04152824
Great Britain,data warehouse architect,City,7,0.29069767
Great Britain,data warehouse architect,Rural,5,0.2076412
Great Britain,data warehouse developer,City,3,0.12458472
Great Britain,data warehouse developer,Rural,4,0.16611296
Great Britain,data warehouse specialist,City,5,0.2076412
Great Britain,data warehouse specialist,Rural,3,0.12458472
Great Britain,data warehousing engineer,City,4,0.16611296
Great Britain,data warehousing manager,City,2,0.08305648
Great Britain,data warehousing manager,Rural,2,0.08305648
Great Britain,data warehousing specialist,City,3,0.12458472
Great Britain,data warehousing specialist,Rural,4,0.16611296
Great Britain,database administration associate,City,10,0.41528239
Great Britain,database administration associate,Rural,3,0.12458472
Great Britain,database administration manager,City,5,0.2076412
Great Britain,database administration manager,Rural,2,0.08305648
Great Britain,database administration project manager,City,1,0.04152824
Great Britain,database administration project manager,Rural,2,0.08305648
Great Britain,database administrator dba,City,1,0.04152824
Great Britain,database analyst,City,2,0.08305648
Great Britain,database architect,City,5,0.2076412
Great Britain,database architect,Rural,4,0.16611296
Great Britain,database consultant,City,8,0.33222591
Great Britain,database consultant,Rural,2,0.08305648
Great Britain,database coordinator,City,5,0.2076412
Great Britain,database coordinator,Rural,3,0.12458472
Great Britain,database design analyst,City,7,0.29069767
Great Britain,database design analyst,Rural,2,0.08305648
Great Britain,database designer,City,9,0.37375415
Great Britain,database designer,Rural,3,0.12458472
Great Britain,database developer,Rural,1,0.04152824
Great Britain,database development and administration project manager,City,4,0.16611296
Great Britain,database development and administration project manager,Rural,1,0.04152824
Great Britain,database development project manager,Rural,1,0.04152824
Great Britain,database engineer,City,8,0.33222591
Great Britain,database engineer,Rural,3,0.12458472
Great Britain,database management system specialist dbms specialist,City,3,0.12458472
Great Britain,database management system specialist dbms specialist,Rural,5,0.2076412
Great Britain,database manager,City,6,0.24916944
Great Britain,database manager,Rural,6,0.24916944
Great Britain,database marketing analyst,City,1,0.04152824
Great Britain,database marketing analyst,Rural,4,0.16611296
Great Britain,database modeler,City,8,0.33222591
Great Britain,database modeler,Rural,2,0.08305648
Great Britain,database programmer,City,1,0.04152824
Great Britain,database security administrator,City,4,0.16611296
Great Britain,database security administrator,Rural,2,0.08305648
Great Britain,database security expert,City,8,0.33222591
Great Britain,database security expert,Rural,2,0.08305648
Great Britain,database software technician,City,5,0.2076412
Great Britain,database software technician,Rural,1,0.04152824
Great Britain,database specialist,City,5,0.2076412
Great Britain,database specialist,Rural,2,0.08305648
Great Britain,database technician,City,1,0.04152824
Great Britain,database tester,City,12,0.49833887
Great Britain,database tester,Rural,2,0.08305648
Great Britain,databases computer consultant,City,1,0.04152824
Great Britain,databases computer consultant,Rural,4,0.16611296
Great Britain,databases software consultant,City,2,0.08305648
Great Britain,databases software consultant,Rural,2,0.08305648
Great Britain,director of data operations,City,4,0.16611296
Great Britain,director of data operations,Rural,1,0.04152824
Great Britain,electronic data interchange system developer edi system developer,City,6,0.24916944
Great Britain,electronic data interchange system developer edi system developer,Rural,2,0.08305648
Great Britain,electronic data processing auditor edp auditor,City,3,0.12458472
Great Britain,electronic data processing auditor edp auditor,Rural,2,0.08305648
Great Britain,engineer system electronic data processing engineer system edp,City,5,0.2076412
Great Britain,engineer system electronic data processing engineer system edp,Rural,3,0.12458472
Great Britain,field artillery automated tactical data system specialist,City,1,0.04152824
Great Britain,field traffic data technician,City,2,0.08305648
Great Britain,field traffic data technician,Rural,1,0.04152824
Great Britain,flight data technician,Rural,1,0.04152824
Great Britain,flight test data acquisition technician,City,1,0.04152824
Great Britain,flight test data acquisition technician,Rural,1,0.04152824
Great Britain,geographic information systems data administrator gis data administrator,City,4,0.16611296
Great Britain,geographic information systems data administrator gis data administrator,Rural,4,0.16611296
Great Britain,geographic information systems data manager gis data manager,City,3,0.12458472
Great Britain,geographic information systems data manager gis data manager,Rural,1,0.04152824
Great Britain,geographic information systems data specialist gis data specialist,City,9,0.37375415
Great Britain,geographic information systems data specialist gis data specialist,Rural,3,0.12458472
Great Britain,geographic information systems database administrator gis database administrator,City,3,0.12458472
Great Britain,geographic information systems database administrator gis database administrator,Rural,4,0.16611296
Great Britain,gps field data collector global positioning system field data collector,City,1,0.04152824
Great Britain,head of information systems and data processing,City,9,0.37375415
Great Britain,head of information systems and data processing,Rural,3,0.12458472
Great Britain,internet database specialist,City,5,0.2076412
Great Britain,internet database specialist,Rural,4,0.16611296
Great Britain,lidar data analyst,City,2,0.08305648
Great Britain,log data technician,City,1,0.04152824
Great Britain,maintenance data analyst,City,2,0.08305648
Great Britain,marketing database analyst,City,1,0.04152824
Great Britain,marketing database analyst,Rural,2,0.08305648
Great Britain,medical data analyst,City,3,0.12458472
Great Britain,medical data analyst,Rural,1,0.04152824
Great Britain,micro computer data processor,City,1,0.04152824
Great Britain,naval tactical data systemcombat information center officer,City,2,0.08305648
Great Britain,naval tactical data systemcombat information center officer,Rural,2,0.08305648
Great Britain,naval tactical data systemcombat information center watch officer general,City,2,0.08305648
Great Britain,oracle database administrator oracle dba,City,8,0.33222591
Great Britain,oracle database administrator oracle dba,Rural,1,0.04152824
Great Britain,scada operator supervisory control and data acquisition operator,City,1,0.04152824
Great Britain,scada technician supervisory control and data acquisition technician,City,1,0.04152824
Great Britain,sql database administrator,City,8,0.33222591
Great Britain,survey data technician,City,1,0.04152824
Greece,automatic data processing customer liaison adp customer liaison,City,2,0.08305648
Greece,automatic data processing customer liaison adp customer liaison,Rural,1,0.04152824
Greece,automatic data processing planner,City,1,0.04152824
Greece,automatic data processing planner adp planner,City,3,0.12458472
Greece,automatic data processing systems security specialist adp systems security,City,3,0.12458472
Greece,clinical data abstractor,City,2,0.08305648
Greece,clinical data associate,City,1,0.04152824
Greece,clinical data management manager cdm manager,City,2,0.08305648
Greece,computer or data processing systems consultant,City,1,0.04152824
Greece,customer data technician,City,1,0.04152824
Greece,data abstractor,City,2,0.08305648
Greece,data administrator,City,2,0.08305648
Greece,data architect,City,2,0.08305648
Greece,data architect,Rural,1,0.04152824
Greece,data base design analyst,City,1,0.04152824
Greece,data communications analyst,City,1,0.04152824
Greece,data communications software consultant,City,3,0.12458472
Greece,data communications technician,City,1,0.04152824
Greece,data coordinator,City,1,0.04152824
Greece,data entry clerk,City,1,0.04152824
Greece,data entry technician,Rural,1,0.04152824
Greece,data examination clerk,Rural,1,0.04152824
Greece,data keyer,City,1,0.04152824
Greece,data management information technology specialist,City,3,0.12458472
Greece,data miner,City,3,0.12458472
Greece,data modeling specialist,City,3,0.12458472
Greece,data officer,City,3,0.12458472
Greece,data processing consultant,City,2,0.08305648
Greece,data processing manager,City,1,0.04152824
Greece,data processing systems analyst,City,1,0.04152824
Greece,data processing systems project planner,City,1,0.04152824
Greece,data processor,City,1,0.04152824
Greece,data scientist,City,1,0.04152824
Greece,data scientist,Rural,1,0.04152824
Greece,data security administrator,City,2,0.08305648
Greece,data security analyst,City,2,0.08305648
Greece,data storage specialist,City,1,0.04152824
Greece,data systems manager,City,1,0.04152824
Greece,data warehouse analyst,City,2,0.08305648
Greece,data warehouse architect,City,1,0.04152824
Greece,data warehouse developer,City,2,0.08305648
Greece,data warehouse specialist,City,2,0.08305648
Greece,data warehousing engineer,City,3,0.12458472
Greece,data warehousing specialist,City,2,0.08305648
Greece,data warehousing specialist,Rural,1,0.04152824
Greece,database administration associate,City,1,0.04152824
Greece,database administration associate,Rural,1,0.04152824
Greece,database administration manager,City,2,0.08305648
Greece,database administration project manager,City,1,0.04152824
Greece,database architect,City,1,0.04152824
Greece,database consultant,City,2,0.08305648
Greece,database coordinator,City,4,0.16611296
Greece,database design analyst,City,1,0.04152824
Greece,database designer,City,2,0.08305648
Greece,database engineer,City,2,0.08305648
Greece,database management system specialist dbms specialist,City,1,0.04152824
Greece,database manager,City,1,0.04152824
Greece,database manager,Rural,1,0.04152824
Greece,database marketing analyst,City,1,0.04152824
Greece,database modeler,City,2,0.08305648
Greece,database programmer,City,1,0.04152824
Greece,database security expert,City,2,0.08305648
Greece,database software technician,City,1,0.04152824
Greece,database specialist,City,2,0.08305648
Greece,database tester,City,2,0.08305648
Greece,databases computer consultant,City,2,0.08305648
Greece,electronic data interchange system developer edi system developer,City,1,0.04152824
Greece,electronic data processing auditor edp auditor,City,1,0.04152824
Greece,engineer system electronic data processing engineer system edp,City,1,0.04152824
Greece,engineer system electronic data processing engineer system edp,Rural,1,0.04152824
Greece,geographic information systems data administrator gis data administrator,City,2,0.08305648
Greece,geographic information systems data administrator gis data administrator,Rural,1,0.04152824
Greece,geographic information systems data manager gis data manager,City,1,0.04152824
Greece,geographic information systems data specialist gis data specialist,City,1,0.04152824
Greece,geographic information systems data specialist gis data specialist,Rural,1,0.04152824
Greece,geographic information systems database administrator gis database administrator,City,1,0.04152824
Greece,internet database specialist,City,2,0.08305648
Greece,internet database specialist,Rural,1,0.04152824
Greece,log data technician,City,1,0.04152824
Greece,micro computer data processor,City,2,0.08305648
Greece,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,1,0.04152824
Greece,naval tactical data systemcombat information center watch officer general,City,3,0.12458472
Greece,oracle database administrator oracle dba,City,2,0.08305648
Greece,scada technician supervisory control and data acquisition technician,Rural,1,0.04152824
Greece,sql database administrator,City,3,0.12458472
